Th,Ph,E,NrHits,NrBumps,E1,E1E9,E9E25,Z20,Z53,LatMom
95.6911,-2.21468,0.455967,11,1,0.242502,0.632371,1,0.568271,0.163065,0.98749
94.1114,-153.85,0.562766,11,1,0.182996,0.664529,0.873684,0.878829,0.0316362,0.676957
151.469,-105.251,0.504052,10,1,0.07114,0.253127,0.710239,0.901555,0.00788158,0.823588
73.1406,-133.704,0.769647,15,1,0.353303,0.516016,0.959362,0.87312,0.0162645,0.941125
46.332,23.1854,0.0784173,5,1,0.0388656,0.654314,1,0.466369,0.0813686,0.606745
57.153,-122.369,0.824891,12,1,0.376392,0.490824,0.958698,0.946077,0.00674918,0.576182
58.3474,30.3962,0.389962,4,1,0.20041,0.535371,1,0.918977,0.00349769,0.62523
122.338,-75.2919,1.46654,18,2,0.750723,0.683719,0.845542,0.924554,0.0231328,0.575227
74.8504,-47.9689,1.49785,18,2,0.522609,0.687253,0.662222,0.78207,0.0165206,0.863865
2.69954,-117.19,1.68183,27,3,0.272577,0.586219,0.439551,0.297565,0.0344073,0.979009
4.73337,-94.062,0.990236,15,1,0.263017,0.810786,0.444561,0.653774,0.0410781,0.937219
66.7673,-176.569,0.436282,5,1,0.401981,0.966691,1,0.945962,0.00786783,0.285852
6.90263,154.034,2.99072,30,1,1.28028,0.632352,0.814175,0.570667,0.0485413,0.959924
66.9097,111.679,0.332282,12,1,0.160028,0.586611,0.911345,0.879754,0.0232305,0.83345
57.5265,-71.8838,1.59507,17,1,0.722252,0.548804,0.87581,0.940469,0.00318937,0.574603
140.047,-146.627,0.336813,6,1,0.165322,0.526923,0.97799,0.829125,0.0419178,0.978984
111.484,127.427,1.80298,34,3,0.79151,0.642577,0.961208,0.46216,0.143943,0.974871
39.9192,156.788,0.333368,9,1,0.161004,0.547687,0.95303,0.8669,0.0103399,0.860234
72.2789,-128.255,1.73276,38,2,0.736388,0.618878,0.853537,0.79965,0.0222635,0.874879
107.795,138.288,0.304641,17,1,0.124445,0.669239,0.937563,0.506155,0.356183,0.995793
63.0477,-69.2729,0.221329,5,1,0.147347,0.882908,0.943504,0.879149,0.0430723,0.440837
101.688,8.95769,0.350184,6,1,0.186707,0.546745,1,0.956032,0.00997991,0.343899
123.204,-107.306,0.409724,5,1,0.290009,0.716386,0.988038,0.985885,0.000947177,0.163894
18.9526,55.0241,0.69504,13,1,0.447575,0.720968,0.987311,0.881797,0.0198605,0.940551
25.126,-30.3706,0.918285,27,1,0.260433,0.404889,0.835094,0.495506,0.192208,0.996252
7.33682,-171.322,0.169535,2,1,0.129735,0.765243,1,0.958601,0.0135338,0
160.845,19.8765,0.339182,13,1,0.130111,0.559679,0.811568,0.764081,0.00719205,0.965129
83.7587,-147.216,0.661836,16,1,0.33837,0.618584,0.93972,0.588582,0.127958,0.993356
131.788,82.8584,0.513383,7,1,0.199763,0.454896,0.897381,0.947352,0.0174728,0.504056
16.1841,-166.531,1.02661,23,1,0.37399,0.546821,0.933289,0.653091,0.028192,0.919529
109.311,126.351,0.404584,7,1,0.35483,0.967965,0.983039,0.927141,0.0277897,0.45381
19.6871,-26.9287,0.807402,20,2,0.210562,0.56203,0.812219,0.62994,0.0596389,0.946027
67.1012,97.1602,0.550171,13,1,0.377026,0.790986,0.963518,0.879026,0.00571816,0.914339
20.1698,22.3632,0.76395,12,1,0.40938,0.783905,0.724267,0.882665,0.0170063,0.950917
7.21924,-136.47,2.22138,12,1,1.11268,0.558216,0.901175,0.827764,0.0160886,0.758738
132.416,77.1044,0.214231,2,1,0.204727,0.955636,1,0.998056,0.000522364,0
23.3128,96.1467,0.356958,7,1,0.15655,0.570204,0.880393,0.901299,0.0136282,0.786367
39.4585,17.3368,0.277778,14,1,0.0747222,0.415517,0.912957,0.787596,0.0144446,0.964057
83.9713,81.7183,0.682934,8,1,0.375775,0.611389,0.919982,0.969275,0.00286142,0.319144
76.0355,-71.0914,1.62296,22,1,0.684363,0.50137,0.875474,0.915816,0.0154446,0.746988
7.40093,-49.0372,0.406706,5,1,0.164946,0.405565,1,0.97445,0.00176961,0.233183
105.213,159.326,1.40447,15,1,0.497546,0.370103,0.976308,0.949546,0.00634983,0.572843
74.3951,83.6194,0.294615,4,1,0.235585,0.799636,1,0.985979,0.00300801,0.122313
115.062,166.227,0.65697,21,1,0.22535,0.44235,0.879897,0.836201,0.016662,0.975826
85.5376,-33.4936,0.0349826,4,1,0.0146476,0.696859,1,0.887822,0.0458006,0.600235
62.2301,-160.704,0.699925,8,1,0.479279,0.747476,0.977777,0.962213,0.0111133,0.42088
130.824,-173.684,0.379255,10,1,0.17237,0.596887,0.846866,0.879498,0.0332401,0.961056
23.0152,-67.1559,0.820782,3,1,0.75311,0.917552,1,0.996873,0.000704993,0.00642344
39.3043,5.57917,1.12021,18,1,0.421514,0.510071,0.819644,0.893127,0.00534918,0.783421
161.304,-31.2819,0.442394,9,1,0.337482,0.916476,0.943712,0.873173,0.0251243,0.958504
151.515,27.7334,1.27676,16,1,0.662311,0.567083,0.978556,0.89341,0.00631933,0.945675
98.0503,-174.848,0.664372,20,1,0.183691,0.410408,0.750313,0.860446,0.0119884,0.946469
160.199,-61.1295,0.0881503,1,1,0.0881503,1,1,1,1.15157e-49,0
33.2507,-6.84551,1.36477,19,1,0.626272,0.543341,0.943606,0.895377,0.015765,0.917531
95.3453,54.3456,0.966931,12,1,0.623003,0.698494,0.969668,0.925405,0.00417862,0.874803
122.28,37.2319,0.490797,15,2,0.207323,0.660519,0.823175,0.848516,0.0441217,0.859414
32.5525,-99.3912,1.88243,23,1,0.729517,0.455827,0.900764,0.916983,0.00454926,0.971648
43.5607,-4.81647,0.269251,13,1,0.0860343,0.390597,0.877306,0.912001,0.0273371,0.719874
115.541,-63.7203,1.70922,23,1,0.800246,0.528948,0.932984,0.923285,0.00661681,0.835203
77.2411,10.8557,0.468651,19,1,0.143333,0.489242,0.846622,0.551938,0.177511,0.99502
160.707,142.69,0.170001,2,1,0.163523,0.961891,1,0.998349,0.000445986,0
77.3574,-80.0899,0.997167,36,3,0.243746,0.637902,0.673012,0.675184,0.0143564,0.99083
79.611,132.002,0.899745,15,1,0.312435,0.37888,0.955475,0.901516,0.00541077,0.990173
128.759,-172.156,2.02114,28,2,1.10782,0.651401,0.922205,0.872924,0.0171596,0.972269
94.6073,-166.294,1.4523,13,1,0.852005,0.64666,0.93141,0.950058,0.00176005,0.862558
20.3281,-108.9,1.88705,32,2,0.845274,0.60762,0.836403,0.862601,0.0120866,0.953498
19.8547,66.1089,0.913929,17,1,0.462428,0.583938,1,0.781026,0.0283591,0.981495
4.39199,168.118,1.03241,15,1,0.392661,0.68143,0.577936,0.758578,0.0176048,0.860747
66.1024,103.532,1.1504,9,1,0.706003,0.69539,0.901476,0.937711,0.023332,0.426932
12.178,19.943,0.300294,2,1,0.175185,0.583377,1,0.987982,0.000620192,0
152.635,-86.0973,0.925599,21,1,0.539172,0.696612,0.967458,0.744567,0.0341161,0.98531
113.785,79.043,0.43842,10,1,0.291781,0.729597,0.955458,0.915473,0.00477956,0.89559
87.6886,169.336,0.155223,4,1,0.116311,0.904473,1,0.504116,0.211124,0.926225
54.2188,-166.603,1.53854,19,2,0.696558,0.662896,0.762874,0.890697,0.0115654,0.729307
54.811,-33.6608,0.346754,12,1,0.1124,0.365248,0.91608,0.937527,0.00859239,0.589786
57.5564,94.9929,0.542343,9,1,0.22834,0.437294,0.973574,0.961104,0.00647854,0.434792
157.383,-70.2885,0.420167,15,1,0.123141,0.36549,0.964482,0.670394,0.0547326,0.990607
23.3499,61.1118,1.47191,17,1,0.737207,0.580081,0.90051,0.914876,0.00905456,0.959452
128.183,-166.119,1.411,29,2,0.804051,0.713134,0.879419,0.894146,0.00747198,0.93705
148.923,163.953,0.17602,6,1,0.127322,0.930566,0.954744,0.698883,0.0499504,0.876756
38.6494,159.839,1.65536,26,1,0.671167,0.63027,0.751319,0.839993,0.0364715,0.985836
23.4106,133.024,1.48605,14,1,0.756142,0.59204,0.923657,0.93275,0.00935922,0.949146
31.8433,97.3231,1.1111,19,2,0.670488,0.72704,0.892432,0.882561,0.00713328,0.961616
56.2579,-21.4117,0.556605,10,1,0.135575,0.570834,0.606918,0.894066,0.0228771,0.929837
98.1168,-160.059,0.510073,6,1,0.394599,0.876501,0.897688,0.950709,0.00739156,0.935961
34.1755,146.631,0.916491,15,2,0.442382,0.743051,0.978978,0.820019,0.0388259,0.724141
9.40989,17.9531,0.792253,11,1,0.202159,0.381991,0.689849,0.637733,0.0696554,0.976834
78.3247,162.192,0.412789,8,1,0.160329,0.793139,0.808766,0.829439,0.0250609,0.583689
58.0196,95.487,0.54953,7,1,0.20989,0.419005,0.97231,0.950811,0.0139534,0.513736
155.482,-14.8588,0.992999,17,1,0.24676,0.284433,0.913925,0.933141,0.00704049,0.681389
37.6729,-40.4059,0.512061,14,1,0.177364,0.471909,0.848514,0.628693,0.150369,0.994865
77.5418,-168.615,0.343513,19,1,0.192765,0.910326,1,0.476724,0.104634,0.993077
3.84934,59.5044,1.28463,23,1,0.412115,0.598891,0.813558,0.262193,0.12286,0.982767
30.6912,-96.7783,0.847247,20,1,0.370894,0.568097,0.936641,0.822865,0.0143594,0.986784
94.5799,-99.7628,0.670856,13,1,0.305915,0.53735,0.889846,0.889702,0.0256624,0.97657
70.0726,99.2377,0.856098,19,1,0.62324,0.863465,0.982416,0.854362,0.00527758,0.944386
32.1968,78.4153,0.934179,17,1,0.540252,0.651402,0.974013,0.53732,0.227623,0.992429
11.2012,162.682,1.13288,16,1,0.424104,0.422226,0.942733,0.91025,0.00322349,0.710065
18.7488,21.2926,0.1238,14,1,0.0202818,0.443964,0.849496,0,0,0.998652
35.8344,154.995,1.76412,21,1,0.493398,0.361126,0.872157,0.901347,0.0240476,0.783241
79.2039,136.073,0.947589,21,1,0.387284,0.660599,0.887739,0.4161,0.252631,0.995019
133.392,171.665,0.180168,9,1,0.0428815,0.372645,0.873525,0.6481,0.0227266,0.969136
91.6093,124.094,0.249958,7,1,0.158249,0.765003,1,0.813602,0.0280324,0.801119
36.4428,-143.253,0.74304,7,1,0.28447,0.558063,0.824618,0.898378,0.0203724,0.671721
38.5218,-137.227,0.238899,6,1,0.192359,0.95243,1,0.703991,0.442597,0.997443
73.8622,107.324,0.768053,10,1,0.535982,0.771163,0.946862,0.925338,0.00974824,0.941523
51.785,13.5304,0.657627,5,1,0.491586,0.766246,1,0.965063,0.0078633,0.670521
9.69465,21.4377,0.565262,7,1,0.274835,0.685401,0.935722,0.744881,0.0940409,0.712823
46.4758,-151.055,0.180877,6,1,0.0913155,0.660475,1,0.438527,0.216692,0.992637
123.913,-69.2244,2.44421,43,2,0.814877,0.530515,0.801088,0.80725,0.0165251,0.968063
50.1438,-2.14053,0.619341,12,1,0.165926,0.379622,0.715428,0.916361,0.0149797,0.820292
12.6661,-147.765,0.735429,10,1,0.338484,0.716325,0.708485,0.901371,0.0170754,0.857743
62.8403,-161.814,0.0631879,6,1,0.0138909,0.332322,1,0.149287,0.342141,0.995524
40.4639,-14.3504,0.729324,22,1,0.361774,0.722831,0.862804,0,0,0.999153
102.045,-72.0816,0.193907,4,1,0.0788786,0.77542,0.584445,0.781086,0.0200585,0.794396
12.6085,-102.482,0.754309,15,1,0.310588,0.649803,0.648391,0.902837,0.00860323,0.704451
99.8015,63.7715,0.413925,2,1,0.272424,0.658149,1,0.98968,0.000973033,0
69.4835,163.879,0.119905,6,1,0.0718586,0.702851,1,0.539155,0.214033,0.989267
96.0388,66.9624,1.36561,13,1,0.563153,0.447233,0.944418,0.917356,0.0188462,0.989797
158.635,16.8128,1.24761,25,2,0.499561,0.517439,0.864128,0.88386,0.00769438,0.959793
115.714,7.43124,0.242371,14,1,0.0899394,0.754526,1,0.540963,0.114453,0.973902
18.7678,66.0698,0.600564,12,1,0.252778,0.464491,0.98957,0.68972,0.122089,0.987101
34.4384,-69.8129,0.25816,8,1,0.110814,0.561734,1,0.819844,0.0204079,0.828422
57.4798,5.18423,0.927818,32,1,0.344923,0.486677,0.940368,0.689491,0.0419304,0.989346
153.424,-120.801,1.30046,23,2,0.284591,0.415201,0.597949,0.791132,0.0625256,0.988446
68.8339,113.236,0.319355,14,1,0.114616,0.622905,0.835204,0.679899,0.0535647,0.97549
101.895,-108.593,0.617411,16,1,0.226324,0.408432,0.979807,0.720956,0.0755794,0.987743
64.1086,-156.746,1.09573,20,1,0.539218,0.557601,0.971627,0.903594,0.0122293,0.953345
3.43984,-123.058,2.07605,17,1,0.507361,0.442812,0.739666,0.583699,0.0467533,0.950106
86.1035,106.971,0.782658,20,1,0.37924,0.579147,1,0.828901,0.022122,0.968255
75.8962,-107.256,1.15442,24,2,0.412126,0.455197,0.916532,0.865636,0.0244887,0.974448
59.9582,-87.7522,0.753625,20,2,0.293477,0.529709,0.840549,0.857872,0.0182366,0.807208
75.2898,-7.29682,1.02695,12,1,0.265136,0.362375,0.716628,0.926163,0.00992665,0.613778
27.9487,-35.6073,0.612249,23,1,0.248927,0.641331,0.812945,0.212095,0.271269,0.995922
8.12487,-0.007844,2.51664,24,2,0.994559,0.561592,0.768073,0.66974,0.00516349,0.930385
129.576,57.6219,0.843794,19,1,0.473597,0.714021,0.871399,0.89239,0.0253021,0.775984
28.863,108.905,0.292646,2,1,0.174521,0.596354,1,0.991119,0.000459309,0
60.1944,137.069,0.286734,9,1,0.138763,0.650776,0.824497,0.696857,0.0942894,0.992281
29.1268,134.488,0.63347,12,1,0.42246,0.721256,0.959541,0.959302,0.0102717,0.452959
40.6234,-170.894,0.698425,18,1,0.252441,0.467273,0.941836,0.0280667,0.366042,0.995618
159.865,-96.8575,1.44794,30,2,0.378519,0.45914,0.895824,0.665832,0.0215484,0.946984
66.7956,-138.298,0.43905,11,1,0.327378,0.927611,0.910743,0.163763,0.406915,0.996758
157.269,-100.297,0.148375,7,1,0.067685,0.636433,0.853113,0.680678,0.014327,0.909161
19.7081,57.8759,0.118547,11,1,0.0165553,1,1,0.0663005,0.081914,0.996651
68.1208,-116.941,1.28951,25,1,0.467646,0.465079,0.862999,0.88126,0.0137587,0.84303
50.7078,-10.2114,0.346414,8,1,0.120595,0.397394,1,0.863428,0.0093189,0.966779
43.6975,50.166,1.23178,24,1,0.363654,0.482115,0.840981,0.809737,0.0281482,0.982496
137.197,54.72,0.655887,10,1,0.410113,0.8187,0.873512,0.907781,0.0189597,0.771273
25.7328,-68.8373,0.574134,7,1,0.140708,0.333426,0.748075,0.932537,0.012442,0.886267
65.3687,-135.154,1.30243,18,1,0.640141,0.58055,0.965217,0.848964,0.00834454,0.923447
100.47,56.3958,0.774293,17,1,0.364664,0.546553,0.914905,0.916915,0.0088018,0.6682
62.9162,-85.8104,1.53507,40,2,0.438231,0.409676,0.880172,0.738682,0.0433432,0.991597
72.6986,-5.21669,0.620598,11,1,0.466069,0.838074,0.979216,0.951738,0.0214583,0.471722
90.8089,-175.066,0.705994,7,1,0.488834,0.730507,0.976685,0.94506,0.0090132,0.486612
50.9819,-127.52,1.53904,23,1,0.379781,0.325965,0.79679,0.895229,0.00201329,0.867256
149.387,-150.328,0.171949,7,1,0.0991217,0.693418,0.945081,0.850005,0.00759379,0.91587
18.2199,87.0883,1.64618,25,1,0.747391,0.545628,0.900482,0.909822,0.0103624,0.723737
25.9354,-153.073,0.0654271,5,1,0.0231702,1,1,0.151306,0.0117625,0.992756
66.4677,-43.1608,0.917077,23,1,0.28319,0.400297,0.897713,0.847273,0.0182606,0.986789
127.476,-78.994,2.19464,28,1,0.990265,0.528272,0.909603,0.918821,0.00067798,0.786417
47.1365,98.689,0.934724,11,1,0.525679,0.639013,0.928883,0.820502,0.0444017,0.988105
132.632,127.371,1.54806,26,1,0.961808,0.701034,0.951247,0.902399,0.00825918,0.89333
46.6174,62.6368,0.871069,20,1,0.293175,0.456899,0.841981,0.780451,0.0242364,0.984503
57.3323,11.1164,1.0897,17,1,0.747172,0.800954,0.935575,0.793132,0.0291011,0.990588
73.9122,-156.89,0.419572,11,1,0.308304,0.932368,0.904138,0.737655,0.0539837,0.955059
154.385,139.81,0.981829,24,1,0.245237,0.362317,0.869521,0.827122,0.0213578,0.980911
85.4817,142.347,0.327815,1,1,0.327815,1,1,1,1.58095e-47,0
162.762,-6.93496,0.328331,10,1,0.171728,0.656547,0.911886,0.872984,0.0073145,0.963926
26.8304,163.828,0.941069,15,1,0.268359,0.343293,0.847853,0.949628,0.000340905,0.623212
122.227,-45.0597,1.83225,31,1,0.37462,0.361599,0.693392,0.791793,0.0273529,0.975121
69.9794,12.8949,0.226036,12,1,0.129159,0.955979,1,0.599282,0.143646,0.962472
60.9444,64.485,1.20185,19,3,0.356233,0.526118,0.754859,0.784226,0.0617076,0.897738
52.4443,-128.384,0.11522,10,1,0.0237053,0.567142,0.795322,0.806033,0.0657744,0.873793
22.8112,-71.0029,0.60328,11,1,0.333774,0.603792,0.975356,0.791492,0.0401373,0.991305
125.698,25.4997,1.32981,23,1,0.641029,0.592821,0.870578,0.897973,0.0131108,0.938165
131.443,55.3789,0.193653,13,1,0.0550529,0.57025,0.868265,0.254705,0.201784,0.998731
138.553,-92.4306,1.21577,20,1,0.660051,0.614056,0.942853,0.875924,0.00192233,0.962237
129.081,-122.881,0.339978,7,1,0.296823,0.884487,0.987088,0.98742,0.00278815,0.18412
87.9179,-161.318,0.147689,7,1,0.090316,1,1,0.78252,0.0581172,0.931998
140.082,137.966,0.421784,3,1,0.395805,0.938406,1,0.997333,0.000153483,0.0189108
6.63387,-36.2416,1.38343,15,2,0.783753,0.921724,0.94342,0.541598,0.0310882,0.90847
76.4299,170.621,0.914686,17,1,0.398155,0.606619,0.787029,0.85836,0.0171019,0.870236
8.77132,-55.3197,0.126072,9,1,0.0472256,0.503135,0.875206,0.780406,0.0153824,0.952449
71.0564,35.0623,1.17712,26,1,0.665575,0.724873,0.910308,0.811985,0.0240511,0.98509
108.904,170.018,0.306596,11,1,0.159974,0.783826,0.855793,0.810784,0.0245456,0.913254
20.1265,-150.658,0.647571,10,1,0.324525,0.620051,0.882589,0.906118,0.0290667,0.955442
68.7654,24.1015,0.710671,7,1,0.487704,0.728049,0.957713,0.965452,0.00364109,0.78995
43.556,81.2886,1.36674,21,2,0.523647,0.480452,0.865682,0.870824,0.0116658,0.962674
85.3201,-51.781,0.519788,19,1,0.115908,0.295476,0.963295,0.709271,0.0203533,0.987645
119.766,-120.082,1.84845,18,1,0.588097,0.482232,0.724695,0.87216,0.00848378,0.809392
4.16232,163.33,1.79374,18,1,0.699135,0.595886,0.84166,0.607438,0.0509485,0.954452
129.808,-81.7623,0.715902,12,1,0.265927,0.545896,0.803413,0.881201,0.00867644,0.843477
123.731,132.245,0.298689,4,1,0.159939,0.535469,1,0.983049,0.000932418,0.141169
8.23849,166.219,1.27726,12,1,0.604679,0.55276,0.9104,0.771138,0.0197697,0.863813
118.811,147.889,0.942119,12,1,0.276093,0.354037,0.906855,0.909554,0.0170873,0.756158
9.62584,-174.057,0.517723,2,1,0.505342,1,1,0.978088,0.0125989,0
43.4851,-124.558,0.167796,7,1,0.0577023,0.512518,0.782563,0.921589,0.0213349,0.587136
109.281,155.924,0.845087,20,1,0.463866,0.66235,0.928466,0.805734,0.0290032,0.972913
58.7189,25.7232,0.8807,13,1,0.4203,0.507722,0.981072,0.881427,0.0325726,0.968818
74.7642,-89.3077,0.122589,1,1,0.122589,1,1,1,2.78099e-49,0
80.6728,32.963,0.958894,13,1,0.487332,0.544166,0.985304,0.937085,0.0173718,0.534422
154.176,17.0089,0.710413,13,2,0.413564,0.78785,0.785263,0.924445,0.00575197,0.885979
21.2469,52.1327,0.841895,14,1,0.640088,0.834014,0.967913,0.929087,0.00564466,0.588724
25.273,-100.85,0.931149,22,1,0.489485,0.662242,1,0.132277,0.349312,0.995334
50.1013,-67.2549,0.807694,10,1,0.351622,0.44974,0.974742,0.965414,0.00438762,0.352065
18.9762,106.471,0.273372,9,1,0.148676,0.602094,0.943524,0.960689,0.00797801,0.441836
23.6626,72.9064,0.595549,11,1,0.193173,0.410215,0.809251,0.964305,0.00472623,0.461255
6.75039,25.282,0.194076,3,1,0.162816,0.877005,1,0.928281,0.0163463,0.65497
151.308,-17.7138,0.350207,6,1,0.164729,0.512435,0.917923,0.970523,0.00794249,0.326286
4.34982,131.453,2.30812,19,1,0.723816,0.902078,0.635922,0.739806,0.00987995,0.90622
86.6253,26.3179,0.412925,4,1,0.141257,0.34209,1,0.97712,0.00103651,0.228798
56.0325,53.259,0.206556,3,1,0.134806,0.652637,1,0.979467,0.00325526,0.0433918
29.3238,28.6387,1.96051,38,2,0.361929,0.421321,0.667796,0.73041,0.046696,0.985431
70.7774,28.2592,1.20077,18,1,0.820457,0.889204,0.913778,0.883658,0.00838756,0.719413
140.296,29.5881,0.0708726,4,1,0.0452789,0.692089,1,0.812433,0.0445445,0.963841
4.19016,-127.734,0.760495,6,1,0.505119,0.754849,0.941444,0.832786,0.0490061,0.722763
161.445,-15.1717,1.03936,13,1,0.385154,0.410621,0.938918,0.927133,0.00693124,0.645167
12.9649,-89.3682,1.30848,22,1,0.59659,0.593563,0.817754,0.892202,0.0143655,0.869705
116.131,-3.11822,1.21,39,2,0.191604,0.316467,0.699393,0.72604,0.0297255,0.991086
58.8039,43.4499,0.237472,3,1,0.223563,0.969431,1,0.99227,0.00347167,0.103965
47.05,-84.355,0.571305,14,1,0.435951,0.912062,0.916445,0.661609,0.137946,0.991002
16.5097,-101.208,0.438238,3,1,0.36139,0.839935,0.981792,0.990332,0.00275922,0.0534837
31.8864,-28.8718,0.167871,9,1,0.0723325,0.508328,0.917344,0.956607,0.00607283,0.468261
136.352,109.907,1.16624,12,1,0.407949,0.391938,0.907592,0.953126,0.00787512,0.501307
7.17182,93.9156,0.579966,8,1,0.314095,0.587042,0.952613,0.903218,0.00476487,0.961874
68.4178,30.7998,0.384906,7,1,0.171772,0.50405,0.984572,0.870247,0.00270149,0.947093
105.197,-32.3036,1.4137,38,3,0.520552,0.645773,0.835935,0.598939,0.0473231,0.9382
134.999,81.7141,0.366006,18,1,0.158438,0.795975,0.904336,0.732248,0.039279,0.905695
155.062,-161.633,0.528458,11,1,0.360533,0.77709,0.978364,0.899817,0.0148622,0.940474
121.004,70.1239,0.771783,8,1,0.59254,0.883369,0.935705,0.930477,0.0157013,0.932321
72.8859,40.126,0.172812,13,1,0.0722539,0.686025,0.848972,0.548455,0.183026,0.989164
70.8258,52.0398,1.81661,41,3,0.389204,0.379474,0.686234,0.817241,0.0205305,0.931657
47.9979,-55.5,1.28017,23,2,0.408825,0.409875,0.868836,0.876283,0.0191529,0.948953
157.409,-176.141,0.13554,7,1,0.0924265,0.831781,1,0.798906,0.0117884,0.748914
14.0206,3.31311,1.02453,23,1,0.45738,0.549221,0.900759,0.540429,0.202898,0.992437
106.846,-155.234,0.177523,4,1,0.144714,0.936015,1,0.6514,0.129621,0.873149
54.2764,-130.867,0.491502,16,1,0.219752,0.632511,0.863027,0.671675,0.0441083,0.994641
41.8389,-145.855,1.50535,19,2,0.697074,0.611726,0.80942,0.89017,0.0126132,0.965997
132.471,-36.7317,2.23201,42,1,0.6186,0.435476,0.836133,0.722747,0.0103281,0.986551
12.207,163.635,0.567444,4,1,0.231415,0.407819,1,0.976325,0.00230114,0.215262
20.3352,-8.55052,0.370674,11,1,0.15593,0.464922,0.929152,0.92368,0.017052,0.643932
64.8273,-118.145,2.2011,31,3,0.527708,0.345108,0.862653,0.691363,0.0133066,0.938092
158.53,-64.0514,0.057736,3,1,0.035326,1,1,0.914848,0.0174889,0.0944148
67.1028,-7.75192,0.410741,15,1,0.182377,0.599174,0.881856,0.856166,0.032975,0.960842
127.267,16.2008,0.422899,10,1,0.107444,0.375899,0.748406,0.910961,0.0209831,0.725444
137.969,-51.144,1.44173,23,2,0.778885,0.688743,0.84521,0.906156,0.00859258,0.974834
99.0565,-119.457,0.981179,20,3,0.330973,0.625167,0.578525,0.893499,0.0244026,0.68986
153.766,-35.0439,0.218201,12,1,0.102599,0.640453,1,0.686471,0.0344721,0.985939
8.5256,-3.89123,0.500883,8,1,0.269336,0.581723,0.942944,0.798165,0.0172202,0.895321
63.6479,-48.6181,0.166836,14,1,0.0298285,0.515793,0.670139,0.0720783,0.140385,0.998837
9.30144,-8.04601,1.64285,10,1,0.875199,0.60897,0.883215,0.87219,0.0288453,0.71944
109.907,94.3738,1.20476,21,1,0.92934,0.835694,0.982421,0.936569,0.000822205,0.888478
72.966,-78.5234,0.329589,8,1,0.186972,0.579698,1,0.966726,0.0107162,0.373607
52.5997,-80.1907,0.614045,12,1,0.193366,0.500665,0.656232,0.903878,0.0117603,0.689211
38.8495,-106.172,0.67079,9,1,0.275356,0.467346,0.927763,0.893714,0.0215724,0.980214
88.0959,99.303,1.06455,25,1,0.391317,0.560757,0.823869,0.800349,0.0133798,0.965475
37.9547,-119.921,0.403345,14,1,0.22863,0.84039,0.803135,0.344265,0.243116,0.994416
22.6622,-43.3461,1.58633,19,1,0.918218,0.701393,0.965338,0.873845,0.0303744,0.755237
110.639,-119.825,1.0666,30,1,0.210017,0.445954,0.695963,0.717439,0.0221558,0.994307
26.1192,65.6389,0.253783,6,1,0.172164,0.769791,0.950803,0.969302,0.0104804,0.336946
49.4502,-142.565,1.12443,11,1,0.4109,0.504438,0.736291,0.940154,0.00403318,0.631558
121.263,102.593,1.20424,25,1,0.761114,0.727191,0.972351,0.675533,0.1119,0.991916
161.186,-163.478,0.229286,4,1,0.104527,0.455881,1,0.965476,0.00584546,0.288932
11.514,-145.783,1.05267,9,1,0.6207,0.604281,0.988771,0.970094,0.00570962,0.298401
4.5873,112.515,0.473292,3,1,0.402445,0.85031,1,0.968799,0.0135642,0.136069
56.83,-120.885,1.28207,15,1,0.509738,0.722319,0.626416,0.89686,0.0158024,0.973636
47.8981,38.9543,1.49592,25,1,0.468686,0.435712,0.808669,0.907304,0.0132102,0.734443
117.367,-107.364,0.0943652,3,1,0.0618716,0.655661,1,0.986598,0.000145039,0.0785652
135.191,-23.0254,0.36708,6,1,0.139781,0.411617,0.92511,0.969935,0.00386003,0.316895
43.6498,-153.439,1.06012,16,1,0.681128,0.754703,0.867556,0.948666,0.0133094,0.497238
131.781,-17.8206,1.78129,25,2,0.613989,0.446186,0.842049,0.89504,0.00385816,0.757592
114.088,-173.498,0.315963,3,1,0.206343,0.653061,1,0.98804,0.00206426,0.0491321
161.991,11.3651,0.600041,22,1,0.275266,0.677086,0.869713,0.706851,0.0325084,0.983404
132.688,-43.4097,0.702128,19,1,0.174123,0.495876,0.662309,0.782559,0.0619322,0.929895
95.5977,-77.7947,0.271909,3,1,0.142452,0.556573,0.941289,0.980574,0.00347073,0.135032
53.1468,97.3724,0.758538,10,1,0.310595,0.488903,0.88995,0.925857,0.0123411,0.616638
122.158,-82.0484,0.632912,11,1,0.320836,0.597305,0.949205,0.809433,0.0225712,0.986049
14.9674,125.146,1.66865,27,1,0.369983,0.369379,0.780432,0.814553,0.0466053,0.95573
66.6804,77.5685,0.216568,3,1,0.182309,0.841808,1,0.991831,0.00201484,0.0284984
14.4531,-171.364,0.69462,19,1,0.393352,0.720352,0.886736,0.828375,0.017467,0.966275
50.3804,38.5934,0.202054,7,1,0.132892,1,1,0.571944,0.1639,0.969002
151.861,140.862,0.708974,21,1,0.376907,0.668007,0.935277,0.853834,0.0413847,0.907513
151.406,152.484,0.0418194,1,1,0.0418194,1,1,1,5.39766e-48,0
6.19804,70.8136,0.847067,13,1,0.398211,0.519483,0.940235,0.930185,0.00526823,0.832085
126.165,-118.626,0.318758,8,1,0.144802,0.470766,1,0.959911,0.012638,0.453734
48.6986,-175.521,0.515131,10,1,0.161551,0.554098,0.648355,0.822042,0.0446997,0.97479
